id	area	statement	status	evidence	invariant
BT-REQ-1343	SPEC-13-api-composition-bootstrap	boltrig doctor merges an optional dotenv over a copy of the process environment before running the static checks.	IMPLEMENTED-UNTESTED	boltrig/api/cli.py:287 "env = load_env_file(args.env_file, base=env)"; the merge is not driven from the CLI in any test (bounded: grep -rn "load_env_file" tests/)	-
BT-REQ-1344	SPEC-13-api-composition-bootstrap	The CLI subcommand set is closed against the non-HTTP feature ledger, so a new subcommand cannot ship without a discover/configure/operate/observe/recover classification.	IMPLEMENTED	tests/security/test_worker_feature_ledger.py::test_every_native_command_is_classified_and_registered	WRK-06
BT-REQ-1345	SPEC-13-api-composition-bootstrap	boltrig chat is a thin client: head mode streams POST /v1/chat over SSE with a bearer PAT and embeds no agent runtime.	IMPLEMENTED	tests/unit/test_chat_cli.py::test_stream_turn_yields_events_and_sends_bearer_auth	-
BT-REQ-1346	SPEC-13-api-composition-bootstrap	The chat token resolves flag, then BOLTRIG_CLI_TOKEN, then the config file, and never appears in an error message.	IMPLEMENTED	tests/unit/test_chat_cli.py::test_resolve_setting_order_flag_beats_env_beats_config and ::test_stream_turn_401_is_a_clean_error_that_never_carries_the_token	-
BT-REQ-1347	SPEC-13-api-composition-bootstrap	A malformed CLI config file is a clean error, never a silent fall-through to 'no token configured'.	IMPLEMENTED	tests/unit/test_chat_cli.py::test_load_config_malformed_toml_is_a_clean_error	-
BT-REQ-1348	SPEC-13-api-composition-bootstrap	The terminal SSE parser drops comments and malformed or non-object payloads without failing the turn.	IMPLEMENTED	tests/unit/test_chat_cli.py::test_parse_sse_drops_malformed_and_non_dict_payloads	-
BT-REQ-1349	SPEC-13-api-composition-bootstrap	A 202 accepted-steer response becomes a terminal queued event and any other non-200 becomes a one-line clean error.	IMPLEMENTED	tests/unit/test_chat_cli.py::test_stream_turn_202_queued_is_an_accepted_terminal_event and ::test_stream_turn_other_202_remains_a_clean_error	-
BT-REQ-1350	SPEC-13-api-composition-bootstrap	Gateway mode validates a target slug against the kernel's own slug rule and drops malformed inbound frames.	IMPLEMENTED	tests/unit/test_chat_cli.py::test_clean_target_matches_the_kernel_slug_rule and ::test_decode_frame_drops_malformed_lines	-
BT-REQ-1351	SPEC-13-api-composition-bootstrap	boltrig initiate seats exactly one founding OWNER and refuses to run again once any owner-tier user exists in the tenant, touching nothing on refusal.	IMPLEMENTED	tests/security/test_first_party_login.py::test_initiate_is_idempotent_and_refuses_twice	-
BT-REQ-1352	SPEC-13-api-composition-bootstrap	The seeded founding owner is flagged must_change_password so the provisioning credential cannot remain the live production gate.	IMPLEMENTED-UNTESTED	boltrig/api/initiate.py:110 "must_change_password=True,"; the idempotency test asserts role and onboarding but not this flag (tests/security/test_first_party_login.py:377)	-
BT-REQ-1353	SPEC-13-api-composition-bootstrap	Both host-boundary password commands bind the current tenant before any RLS-scoped read or write.	IMPLEMENTED-UNTESTED	boltrig/api/initiate.py:89 "bind before any RLS-scoped read/write"; no test asserts the ordering (bounded: grep -rn "set_current_tenant" tests/security/test_set_password.py tests/security/test_first_party_login.py)	-
BT-REQ-1354	SPEC-13-api-composition-bootstrap	The initiate audit row carries the email, role, org and workspace and never the password.	IMPLEMENTED-UNTESTED	boltrig/api/initiate.py:146 "Audit the owner seed keys-only (D8): the email, never the password."; tests/security/test_auth_audit_is_keys_only.py covers login, not auth.initiate	-
BT-REQ-1355	SPEC-13-api-composition-bootstrap	The initiate run-once guard is a read-then-write with no transaction and no uniqueness constraint, so two concurrent runs with different emails both seat a superadmin.	IMPLEMENTED	boltrig/api/initiate.py:13 "KNOWN LIMIT - the 'refusing to run twice' guard is a read-then-write."; the sequential refusal alone is tested by tests/security/test_first_party_login.py::test_initiate_is_idempotent_and_refuses_twice	-
BT-REQ-1356	SPEC-13-api-composition-bootstrap	boltrig set-password refuses a user that does not exist and never creates an identity or a grant.	IMPLEMENTED	tests/security/test_set_password.py::test_set_password_refuses_an_unknown_user	-
BT-REQ-1357	SPEC-13-api-composition-bootstrap	A successful set-password clears must_change_password, so rotating the credential discharges the forced-rotation clamp.	IMPLEMENTED-UNTESTED	boltrig/api/initiate.py:220 "Rotating the credential IS the rotation D7 requires"; tests/security/test_set_password.py does not assert the flag	-
BT-REQ-1358	SPEC-13-api-composition-bootstrap	The set-password audit row attributes the act to the host boundary with the subject in on_behalf_of, and a matching security-stream event is written best-effort.	IMPLEMENTED	boltrig/api/initiate.py:224 "D6: the actor is the HOST BOUNDARY, never the target user."; tests/security/test_operator_seat_ratchet.py	-
BT-REQ-1359	SPEC-13-api-composition-bootstrap	Both password commands resolve the secret as the flag, then BOLTRIG_INIT_PASSWORD, then a confirmed interactive prompt, and exit 2 on a mismatch.	IMPLEMENTED-UNTESTED	boltrig/api/initiate.py:175 and :254 "secret = password or os.environ.get(\"BOLTRIG_INIT_PASSWORD\")"; no test drives the prompt path	-
BT-REQ-1360	SPEC-13-api-composition-bootstrap	wire_hitl_resume installs exactly one resume notifier on the kernel HITL manager, and the kernel never imports the fleet to do it.	IMPLEMENTED	boltrig/api/bootstrap.py:354 "kernel.hitl.set_resume_notifier(_on_answer)"; tests/security/test_held_write_resume.py::test_answering_the_approval_carries_out_the_held_write	NFR-REL-03
BT-REQ-1361	SPEC-13-api-composition-bootstrap	The resume notifier runs four independent legs in a fixed order and each fails safe, so a leg fault never voids the recorded answer.	IMPLEMENTED	boltrig/api/bootstrap.py:345 "resume is best-effort; the answer stands (P9)"; tests/security/test_held_write_resume.py::test_answering_the_approval_carries_out_the_held_write	NFR-REL-03
BT-REQ-1362	SPEC-13-api-composition-bootstrap	The held-write leg does nothing for a non-APPROVAL request, a request with no run id, or an absent resume callable.	IMPLEMENTED-UNTESTED	boltrig/api/hitl_resume_bridge.py:17 "if resume is None or request.type != HITLType.APPROVAL or not request.run_id:"; no test drives the three guards individually	-
BT-REQ-1363	SPEC-13-api-composition-bootstrap	The held-write leg defers to origin finalization when replaying the write would discard a one-time webhook secret.	IMPLEMENTED	boltrig/api/hitl_resume_bridge.py:20 "if await approval_requires_origin_finalization(kernel.store, request):"; tests/security/test_workflow_triggers.py	-
BT-REQ-1364	SPEC-13-api-composition-bootstrap	A request that another lane also paused on is not replayed by the held-write leg, so the interpreter and held-write lanes never race the approval CAS.	IMPLEMENTED	boltrig/kernel/held_call.py:250 "Mutually exclusive with the durable/interpreter route by the reserved prefix"; tests/security/test_held_write_resume.py::test_delivering_the_resume_twice_executes_the_write_once	SEC-14
BT-REQ-1365	SPEC-13-api-composition-bootstrap	Delivering the resume twice, from the notifier and from either run id, executes the held write exactly once and leaves exactly one consumed approval and one tool-call row.	IMPLEMENTED	tests/security/test_held_write_resume.py::test_delivering_the_resume_twice_executes_the_write_once	NFR-REL-03
BT-REQ-1366	SPEC-13-api-composition-bootstrap	A missing or unreadable held-call seal refuses the resume and never reconstructs the call from anything else.	IMPLEMENTED	tests/security/test_held_write_resume.py::test_a_missing_seal_refuses_and_never_guesses_the_call and ::test_only_the_sealed_params_can_execute_the_held_write	SEC-14
BT-REQ-1367	SPEC-13-api-composition-bootstrap	The API process wires the executor and held-write legs of the answer bridge and does not wire the pump leg.	IMPLEMENTED	boltrig/api/platform_bootstrap.py:108 "wire_hitl_resume(kernel, executor=executor, resume_held_write=resume_held_write)"; bounded: grep -rn "wire_hitl_resume" boltrig/ gives exactly three production call sites	-
BT-REQ-1368	SPEC-13-api-composition-bootstrap	The chat factory and the held-write resume callable share one ChatService instance through a late-bound holder, so factory ordering in the lifespan does not matter.	IMPLEMENTED	boltrig/api/bootstrap.py:578 "holder = {}" with :616 "holder[\"service\"] = service" and :620 "service = holder.get(\"service\")"; tests/security/test_held_write_resume.py::test_the_continuation_reaches_the_stream_and_the_transcript	SEC-14
BT-REQ-1369	SPEC-13-api-composition-bootstrap	The API chat factory re-reads the manifest from disk at lifespan time and silently falls back to the default ChatConfig when that read fails.	IMPLEMENTED	boltrig/api/bootstrap.py:590 "chat_cfg = load_manifest(manifest_path).chat" with the bare handler at :591 "except Exception:"	-
BT-REQ-1370	SPEC-13-api-composition-bootstrap	A HITL approval verdict is harvested as a governed endorsement or block reuse signal, best-effort, and a harvest fault never voids the answer.	IMPLEMENTED-UNTESTED	boltrig/api/bootstrap.py:358 "Turn a HITL verdict into a reuse signal"; no test drives _harvest_hitl_signal (bounded: grep -rn "harvest_reuse_signal" tests/)	-
BT-REQ-1371	SPEC-13-api-composition-bootstrap	boltrig audit-verify exits 0 when the chain re-derives, 1 when it does not, and 2 when it could not look, and 2 is never reported as success.	IMPLEMENTED	tests/unit/test_audit_verify_cli.py::test_cannot_look_is_exit_2_and_never_0	K-19
BT-REQ-1372	SPEC-13-api-composition-bootstrap	Segment verification seeds the walk from the row before the window and prints the range it did not check.	IMPLEMENTED	tests/unit/test_audit_verify_cli.py::test_a_segment_verifies_only_when_seeded_from_the_preceding_row	-
BT-REQ-1373	SPEC-13-api-composition-bootstrap	Segment verification still names tampering that occurs above the cut.	IMPLEMENTED	tests/unit/test_audit_verify_cli.py::test_a_segment_still_catches_tampering_inside_it	-
BT-REQ-1374	SPEC-13-api-composition-bootstrap	The verifier names the number and boundaries of retired key epochs on every outcome, and its failure text names both possible causes.	IMPLEMENTED-UNTESTED	boltrig/api/audit_verify.py:73 "retired key epoch(s), boundaries" and :83 "Either the chain was altered, or a key was"; no test asserts the message shape	-
BT-REQ-1375	SPEC-13-api-composition-bootstrap	No scheduled or automated invocation of boltrig audit-verify exists anywhere in the repository, so the tamper-evidence chain is re-derived only when an operator remembers.	DEAD	bounded: grep -rn "audit-verify" . excluding docs/brownfield-spec, 2026-08-24, pinned tree; hits are only boltrig/api/audit_verify.py, boltrig/api/cli.py:53 and :249, docs/claim-inventory.tsv:315, tests/worker_feature_ledger.py:845 and tests/unit/test_audit_verify_cli.py	-
BT-REQ-1376	SPEC-13-api-composition-bootstrap	register_agent_support registers the skill shelf, the work-read adapter, peer messaging and chat presentation, and it runs on both the demo and the manifest seed paths.	IMPLEMENTED	boltrig/api/agent_tool_bootstrap.py:21 "build_skill_shelf_adapter(kernel.store)"; tests/adapters/test_work_read_adapter.py	-
BT-REQ-1377	SPEC-13-api-composition-bootstrap	A tenant with no named agents is seeded a 'general' script agent marked as the intake default.	IMPLEMENTED-UNTESTED	boltrig/api/agent_tool_bootstrap.py:27 "if not await kernel.store.list_named_agents(tenant_id):"; no test asserts the seed (bounded: grep -rn "default_for_intake" tests/)	-
BT-REQ-1378	SPEC-13-api-composition-bootstrap	Progressive disclosure of SKILLS is the shelf's search verb, which returns descriptions only and never the prompt fragment body.	IMPLEMENTED	boltrig/skills/shelf.py:13 "NEVER the prompt_fragment body. This is the progressive-"; tests/security/test_round_fifteen.py::test_skill_search_returns_descriptions_not_bodies	FR-SKILL-01
BT-REQ-1379	SPEC-13-api-composition-bootstrap	Progressive disclosure of TOOLS is computed inside the kernel and is no part of the composition root, which registers adapters and never ranks or budgets an offer.	IMPLEMENTED	boltrig/kernel/mcp_tools_list.py:49 "page = tool_disclosure.offer_page(candidates, rt.grants, rt.skills, cursor)"; tests/unit/test_tool_disclosure.py	-
BT-REQ-1380	SPEC-13-api-composition-bootstrap	Device action verbs are registered only when this process holds a lease signing key, and are absent otherwise.	IMPLEMENTED	tests/security/test_device_dispatch_adapter.py::test_boot_registration_is_key_gated_and_uses_canonical_registry	SEC-WRK-07
BT-REQ-1381	SPEC-13-api-composition-bootstrap	Camera lease verbs follow the same key gate as device verbs and are absent when no signer is available.	IMPLEMENTED-UNTESTED	boltrig/api/camera_bootstrap.py:17 "camera lease verbs disabled (lease signing key unavailable)"; bounded: grep -rn "register_camera_actions\\	camera_bootstrap" tests/ returns nothing, 2026-08-24
BT-REQ-1382	SPEC-13-api-composition-bootstrap	Every serving process publishes one bounded birth receipt whose fields are opaque digests, and a write failure warns and returns False without failing the boot.	IMPLEMENTED	boltrig/api/birth_profile_startup.py:38 "except Exception:" with :40 "birth-profile startup receipt unavailable (process=%s)"; tests/security/test_birth_profile_receipts.py::test_receipt_contract_rejects_unbounded_or_incoherent_evidence	-
BT-REQ-1383	SPEC-13-api-composition-bootstrap	Exactly three process kinds may publish a birth receipt, api, fleet and hatchet, and the database enforces that set.	IMPLEMENTED	boltrig/store/schema.sql:807 "CHECK (process_kind IN ('api','fleet','hatchet'))"; tests/store/test_birth_profile_store_parity.py::test_all_boot_instance_receipts_are_tenant_scoped_on_both_stores	-
BT-REQ-1384	SPEC-13-api-composition-bootstrap	One declared logging configuration installs a root handler whose formatter carries a timestamp, a level name and a logger name.	IMPLEMENTED	tests/unit/test_logging_is_configured.py::test_root_gets_a_real_handler_so_nothing_routes_through_lastresort and ::test_info_actually_reaches_a_handler_and_is_formatted	-
BT-REQ-1385	SPEC-13-api-composition-bootstrap	An unreadable BOLTRIG_LOG_LEVEL falls back to INFO rather than silencing the process.	IMPLEMENTED	tests/unit/test_logging_is_configured.py::test_an_unreadable_level_falls_back_rather_than_silencing_the_process	-
BT-REQ-1386	SPEC-13-api-composition-bootstrap	Only two of the four shipped python entrypoints configure logging; boltrig.fleet.hatchet_worker and boltrig.fleet.browser_executor configure none, and the gate that enforces the rule checks only asgi.py and worker.py.	IMPLEMENTED	tests/unit/test_logging_is_configured.py:94 "for name in ('asgi.py', 'worker.py'):"; bounded: grep -rn "configure_logging\	basicConfig" boltrig/ services/ scripts/*.py, 2026-08-24, pinned tree
